source_root,relative_path,extension,size_bytes,relevance_score,matched_keywords,contains_range32,contains_32track,contains_scan_order,contains_heat_load,contains_abaqus,contains_mdb,contains_job,notes
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A01_V01\strategy_metadata.json,.json,3735,22,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A02_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A02_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A02_V01\J2D_GNNU_A02_V01.inp,.inp,104143,8,cae;abaqus;inp;track;32track;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A02_V01\J2D_GNNU_A02_V01.jnl,.jnl,27811,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A02_V01\strategy_metadata.json,.json,3758,22,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A03_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A03_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A03_V01\J2D_GNNU_A03_V01.inp,.inp,104143,8,cae;abaqus;inp;track;32track;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A03_V01\J2D_GNNU_A03_V01.jnl,.jnl,27811,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A03_V01\strategy_metadata.json,.json,3751,22,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A04_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A04_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A04_V01\J2D_GNNU_A04_V01.inp,.inp,104143,8,cae;abaqus;inp;track;32track;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A04_V01\J2D_GNNU_A04_V01.jnl,.jnl,27811,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\GNNU_A04_V01\strategy_metadata.json,.json,3745,22,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_gnn_U_conservative4_v01\README_GNN_U_CONSERVATIVE4_HANDOFF.md,.md,2070,10,cae;abaqus;inp;track;scan;32track;full;model;generate;lded,False,True,False,False,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\abqjobpilot_enqueue_attempt_error.txt,.txt,132,5,cae;track;32track;model;lded,False,False,False,False,False,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\abqjobpilot_queue_after_enqueue.txt,.txt,119,5,cae;track;32track;model;lded,False,False,False,False,False,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\batch_generation_manifest.json,.json,264837,21,cae;inp;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\boundary_validation_report.csv,.csv,579,5,cae;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\boundary_validation_report.md,.md,838,5,cae;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\build_learned_hybrid_next10_fulltrack_inps.py,.py,24428,37,cae;abaqus;inp;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\duplicate_similarity_audit.csv,.csv,128351,6,cae;track;scan;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\enqueue_15_learning_candidates_commands.txt,.txt,3625,7,cae;inp;track;scan;32track;model;lded,False,True,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\enqueue_15_learning_candidates_index.csv,.csv,3052,7,cae;inp;track;scan;32track;model;lded,False,True,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\final_handoff_report.md,.md,1460,14,cae;abaqus;inp;heat;load;track;scan;32track;model;generate;lded,False,True,False,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\generated_cae_file_list.csv,.csv,1827,10,cae;track;scan;32track;model;generate;lded,False,True,False,False,False,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\generated_inp_file_list.csv,.csv,1607,11,cae;inp;track;scan;32track;model;generate;lded,False,True,False,False,False,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\heat_load_validation_report.csv,.csv,438,12,cae;inp;heat;load;track;scan;32track;model;lded,False,False,False,True,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\heat_load_validation_report.md,.md,663,12,cae;inp;heat;load;track;scan;32track;model;lded,False,False,False,True,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\learned_hybrid_next10_strategy_index.csv,.csv,7389,18,cae;inp;heat;load;track;scan;32track;model;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\learned_hybrid_next10_strategy_index.json,.json,11786,18,cae;inp;heat;load;track;scan;32track;model;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\LHYB_N06_V01.inp,.inp,108000,8,cae;abaqus;inp;track;32track;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\LHYB_N06_V01_32track_finalcool_v01.jnl,.jnl,27494,15,cae;jnl;heat;load;track;scan;32track;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\README.md,.md,343,13,cae;track;scan;32track;full;model;lded,False,False,True,False,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\scan_order.json,.json,1109,12,cae;track;scan;32track;model;lded,False,True,True,False,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\scan_step_mapping.csv,.csv,2298,11,cae;heat;load;track;scan;32track;model;lded,False,False,False,True,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N06_V01\strategy_manifest.json,.json,22262,21,cae;inp;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\LHYB_N07_V01.inp,.inp,108000,8,cae;abaqus;inp;track;32track;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\LHYB_N07_V01_32track_finalcool_v01.jnl,.jnl,27512,15,cae;jnl;heat;load;track;scan;32track;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\README.md,.md,343,13,cae;track;scan;32track;full;model;lded,False,False,True,False,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\scan_order.json,.json,1109,12,cae;track;scan;32track;model;lded,False,True,True,False,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\scan_step_mapping.csv,.csv,2298,11,cae;heat;load;track;scan;32track;model;lded,False,False,False,True,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N07_V01\strategy_manifest.json,.json,22262,21,cae;inp;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\LHYB_N08_V01.inp,.inp,108000,8,cae;abaqus;inp;track;32track;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\LHYB_N08_V01_32track_finalcool_v01.jnl,.jnl,27512,15,cae;jnl;heat;load;track;scan;32track;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\README.md,.md,343,13,cae;track;scan;32track;full;model;lded,False,False,True,False,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\scan_order.json,.json,1109,12,cae;track;scan;32track;model;lded,False,True,True,False,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\scan_step_mapping.csv,.csv,2298,11,cae;heat;load;track;scan;32track;model;lded,False,False,False,True,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N08_V01\strategy_manifest.json,.json,22262,21,cae;inp;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N09_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N09_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N09_V01\LHYB_N09_V01.inp,.inp,108000,8,cae;abaqus;inp;track;32track;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N09_V01\LHYB_N09_V01_32track_finalcool_v01.jnl,.jnl,27512,15,cae;jnl;heat;load;track;scan;32track;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N09_V01\README.md,.md,343,13,cae;track;scan;32track;full;model;lded,False,False,True,False,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N09_V01\scan_order.json,.json,1109,12,cae;track;scan;32track;model;lded,False,True,True,False,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_learned_hybrid_next10_v01\LHYB_N09_V01\scan_step_mapping.csv,.csv,2298,11,cae;heat;load;track;scan;32track;model;lded,False,False,False,True,False,False,False,supporting source or documentation
