n,jnl_path,line,matched_tokens,snippet
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,154,mdb.models,"0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#80 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#20 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces="
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,155,mdb.models,"0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#80 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#20 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,156,set_body_heat_,"0153:     '[#80 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#20 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#8 ]', ), ), name='set_body_heat_15')"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,157,mdb.models,"0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#20 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#8 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Surface(name='surf_external_all',"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,158,mdb.models,"0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#20 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#8 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Surface(name='surf_external_all',
0161:     side1Edges="
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,159,set_body_heat_,"0156:     '[#20 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#8 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Surface(name='surf_external_all',
0161:     side1Edges=
0162:     mdb.models['Model-1'].parts['part_plate'].edges.getSequenceFromMask(("
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,160,mdb.models,"0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#8 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Surface(name='surf_external_all',
0161:     side1Edges=
0162:     mdb.models['Model-1'].parts['part_plate'].edges.getSequenceFromMask((
0163:     '[#94a54966 #a5294a52 #eca5294 ]', ), ))"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,162,mdb.models,"0159:     '[#8 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Surface(name='surf_external_all',
0161:     side1Edges=
0162:     mdb.models['Model-1'].parts['part_plate'].edges.getSequenceFromMask((
0163:     '[#94a54966 #a5294a52 #eca5294 ]', ), ))
0164: mdb.models['Model-1'].Material(name='SS316L For AM')
0165: mdb.models['Model-1'].materials['SS316L For AM'].Conductivity(dependencies=0,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,164,mdb.models,"0161:     side1Edges=
0162:     mdb.models['Model-1'].parts['part_plate'].edges.getSequenceFromMask((
0163:     '[#94a54966 #a5294a52 #eca5294 ]', ), ))
0164: mdb.models['Model-1'].Material(name='SS316L For AM')
0165: mdb.models['Model-1'].materials['SS316L For AM'].Conductivity(dependencies=0,
0166:     table=((14.0, 20.0), (16.0, 100.0), (17.0, 200.0), (19.0, 400.0), (21.5,
0167:     600.0), (24.0, 800.0), (26.5, 1000.0), (29.0, 1200.0), (31.0, 1375.0), ("
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,165,mdb.models,"0162:     mdb.models['Model-1'].parts['part_plate'].edges.getSequenceFromMask((
0163:     '[#94a54966 #a5294a52 #eca5294 ]', ), ))
0164: mdb.models['Model-1'].Material(name='SS316L For AM')
0165: mdb.models['Model-1'].materials['SS316L For AM'].Conductivity(dependencies=0,
0166:     table=((14.0, 20.0), (16.0, 100.0), (17.0, 200.0), (19.0, 400.0), (21.5,
0167:     600.0), (24.0, 800.0), (26.5, 1000.0), (29.0, 1200.0), (31.0, 1375.0), (
0168:     29.0, 1400.0), (29.0, 1723.0), (29.0, 3000.0)), temperatureDependency=ON,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,170,mdb.models,"0167:     600.0), (24.0, 800.0), (26.5, 1000.0), (29.0, 1200.0), (31.0, 1375.0), (
0168:     29.0, 1400.0), (29.0, 1723.0), (29.0, 3000.0)), temperatureDependency=ON,
0169:     type=ISOTROPIC)
0170: mdb.models['Model-1'].materials['SS316L For AM'].Density(dependencies=0,
0171:     distributionType=UNIFORM, fieldName='', table=((7980.0, 20.0), (7950.0,
0172:     100.0), (7920.0, 200.0), (7860.0, 400.0), (7800.0, 600.0), (7740.0, 800.0),
0173:     (7680.0, 1000.0), (7620.0, 1200.0), (7580.0, 1375.0), (7450.0, 1400.0), ("
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,175,mdb.models,"0172:     100.0), (7920.0, 200.0), (7860.0, 400.0), (7800.0, 600.0), (7740.0, 800.0),
0173:     (7680.0, 1000.0), (7620.0, 1200.0), (7580.0, 1375.0), (7450.0, 1400.0), (
0174:     7300.0, 1723.0), (7200.0, 3000.0)), temperatureDependency=ON)
0175: mdb.models['Model-1'].materials['SS316L For AM'].setValues(description=
0176:     'Material property of AISI Type 316L Steel in Additive Manufacturing\n')
0177: mdb.models['Model-1'].materials['SS316L For AM'].Elastic(dependencies=0,
0178:     moduli=LONG_TERM, noCompression=OFF, noTension=OFF, table=((208000000000.0,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,177,mdb.models,"0174:     7300.0, 1723.0), (7200.0, 3000.0)), temperatureDependency=ON)
0175: mdb.models['Model-1'].materials['SS316L For AM'].setValues(description=
0176:     'Material property of AISI Type 316L Steel in Additive Manufacturing\n')
0177: mdb.models['Model-1'].materials['SS316L For AM'].Elastic(dependencies=0,
0178:     moduli=LONG_TERM, noCompression=OFF, noTension=OFF, table=((208000000000.0,
0179:     0.3, 20.0), (202000000000.0, 0.3, 100.0), (194000000000.0, 0.3, 200.0), (
0180:     178000000000.0, 0.3, 400.0), (162000000000.0, 0.3, 600.0), (142000000000.0,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,185,mdb.models,"0182:     15000000000.0, 0.3, 1375.0), (100000000.0, 0.3, 1400.0), (10000000.0, 0.3,
0183:     1723.0), (1000000.0, 0.3, 3000.0)), temperatureDependency=ON, type=
0184:     ISOTROPIC)
0185: mdb.models['Model-1'].materials['SS316L For AM'].Expansion(dependencies=0,
0186:     table=((1.48e-05, 20.0), (1.6e-05, 100.0), (1.68e-05, 200.0), (1.78e-05,
0187:     400.0), (1.87e-05, 600.0), (1.96e-05, 800.0), (2.02e-05, 1000.0), (
0188:     2.08e-05, 1200.0), (2.15e-05, 1375.0), (2.2e-05, 1400.0), (2.2e-05,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,191,mdb.models,"0188:     2.08e-05, 1200.0), (2.15e-05, 1375.0), (2.2e-05, 1400.0), (2.2e-05,
0189:     1723.0), (2.2e-05, 3000.0)), temperatureDependency=ON, type=ISOTROPIC,
0190:     userSubroutine=OFF, zero=0.0)
0191: mdb.models['Model-1'].materials['SS316L For AM'].LatentHeat(table=((256000.0,
0192:     1375.0, 1400.0), ))
0193: mdb.models['Model-1'].materials['SS316L For AM'].setValues(materialIdentifier=
0194:     '')"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,193,mdb.models,"0190:     userSubroutine=OFF, zero=0.0)
0191: mdb.models['Model-1'].materials['SS316L For AM'].LatentHeat(table=((256000.0,
0192:     1375.0, 1400.0), ))
0193: mdb.models['Model-1'].materials['SS316L For AM'].setValues(materialIdentifier=
0194:     '')
0195: mdb.models['Model-1'].materials['SS316L For AM'].Plastic(dataType=HALF_CYCLE,
0196:     dependencies=0, extrapolation=CONSTANT, hardening=ISOTROPIC,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,195,mdb.models,"0192:     1375.0, 1400.0), ))
0193: mdb.models['Model-1'].materials['SS316L For AM'].setValues(materialIdentifier=
0194:     '')
0195: mdb.models['Model-1'].materials['SS316L For AM'].Plastic(dataType=HALF_CYCLE,
0196:     dependencies=0, extrapolation=CONSTANT, hardening=ISOTROPIC,
0197:     numBackstresses=1, rate=OFF, scaleStress=None, staticRecovery=OFF,
0198:     strainRangeDependency=OFF, table=((580000000.0, 0.0, 20.0), (530000000.0,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,204,mdb.models,"0201:     1000.0), (30000000.0, 0.0, 1200.0), (2000000.0, 0.0, 1375.0), (10000.0,
0202:     0.0, 1400.0), (5000.0, 0.0, 1723.0), (1000.0, 0.0, 3000.0)),
0203:     temperatureDependency=ON)
0204: mdb.models['Model-1'].materials['SS316L For AM'].SpecificHeat(dependencies=0,
0205:     law=CONSTANTVOLUME, table=((450.0, 20.0), (480.0, 100.0), (505.0, 200.0), (
0206:     540.0, 400.0), (570.0, 600.0), (600.0, 800.0), (635.0, 1000.0), (670.0,
0207:     1200.0), (700.0, 1375.0), (750.0, 1400.0), (760.0, 1723.0), (800.0,"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,209,mdb.models,"0206:     540.0, 400.0), (570.0, 600.0), (600.0, 800.0), (635.0, 1000.0), (670.0,
0207:     1200.0), (700.0, 1375.0), (750.0, 1400.0), (760.0, 1723.0), (800.0,
0208:     3000.0)), temperatureDependency=ON)
0209: mdb.models['Model-1'].HomogeneousSolidSection(material='SS316L For AM', name=
0210:     'property_section_all', thickness=None)
0211: mdb.models['Model-1'].parts['part_plate'].SectionAssignment(offset=0.0,
0212:     offsetField='', offsetType=MIDDLE_SURFACE, region="
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,211,mdb.models,"0208:     3000.0)), temperatureDependency=ON)
0209: mdb.models['Model-1'].HomogeneousSolidSection(material='SS316L For AM', name=
0210:     'property_section_all', thickness=None)
0211: mdb.models['Model-1'].parts['part_plate'].SectionAssignment(offset=0.0,
0212:     offsetField='', offsetType=MIDDLE_SURFACE, region=
0213:     mdb.models['Model-1'].parts['part_plate'].sets['section_all'], sectionName=
0214:     'property_section_all', thicknessAssignment=FROM_SECTION)"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,212,region=,"0209: mdb.models['Model-1'].HomogeneousSolidSection(material='SS316L For AM', name=
0210:     'property_section_all', thickness=None)
0211: mdb.models['Model-1'].parts['part_plate'].SectionAssignment(offset=0.0,
0212:     offsetField='', offsetType=MIDDLE_SURFACE, region=
0213:     mdb.models['Model-1'].parts['part_plate'].sets['section_all'], sectionName=
0214:     'property_section_all', thicknessAssignment=FROM_SECTION)
0215: mdb.models['Model-1'].setValues(absoluteZero=-273.15, stefanBoltzmann=5.67e-08)"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,213,mdb.models,"0210:     'property_section_all', thickness=None)
0211: mdb.models['Model-1'].parts['part_plate'].SectionAssignment(offset=0.0,
0212:     offsetField='', offsetType=MIDDLE_SURFACE, region=
0213:     mdb.models['Model-1'].parts['part_plate'].sets['section_all'], sectionName=
0214:     'property_section_all', thicknessAssignment=FROM_SECTION)
0215: mdb.models['Model-1'].setValues(absoluteZero=-273.15, stefanBoltzmann=5.67e-08)
0216: mdb.models['Model-1'].rootAssembly.DatumCsysByDefault(CARTESIAN)"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,215,mdb.models,"0212:     offsetField='', offsetType=MIDDLE_SURFACE, region=
0213:     mdb.models['Model-1'].parts['part_plate'].sets['section_all'], sectionName=
0214:     'property_section_all', thicknessAssignment=FROM_SECTION)
0215: mdb.models['Model-1'].setValues(absoluteZero=-273.15, stefanBoltzmann=5.67e-08)
0216: mdb.models['Model-1'].rootAssembly.DatumCsysByDefault(CARTESIAN)
0217: mdb.models['Model-1'].rootAssembly.Instance(dependent=ON, name='inst_plate',
0218:     part=mdb.models['Model-1'].parts['part_plate'])"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,216,mdb.models,"0213:     mdb.models['Model-1'].parts['part_plate'].sets['section_all'], sectionName=
0214:     'property_section_all', thicknessAssignment=FROM_SECTION)
0215: mdb.models['Model-1'].setValues(absoluteZero=-273.15, stefanBoltzmann=5.67e-08)
0216: mdb.models['Model-1'].rootAssembly.DatumCsysByDefault(CARTESIAN)
0217: mdb.models['Model-1'].rootAssembly.Instance(dependent=ON, name='inst_plate',
0218:     part=mdb.models['Model-1'].parts['part_plate'])
0219: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc="
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,217,mdb.models,"0214:     'property_section_all', thicknessAssignment=FROM_SECTION)
0215: mdb.models['Model-1'].setValues(absoluteZero=-273.15, stefanBoltzmann=5.67e-08)
0216: mdb.models['Model-1'].rootAssembly.DatumCsysByDefault(CARTESIAN)
0217: mdb.models['Model-1'].rootAssembly.Instance(dependent=ON, name='inst_plate',
0218:     part=mdb.models['Model-1'].parts['part_plate'])
0219: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=
0220:     0.001, maxInc=0.01, maxNumInc=999999, minInc=2e-30, name='step_scan_00',"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,218,mdb.models,"0215: mdb.models['Model-1'].setValues(absoluteZero=-273.15, stefanBoltzmann=5.67e-08)
0216: mdb.models['Model-1'].rootAssembly.DatumCsysByDefault(CARTESIAN)
0217: mdb.models['Model-1'].rootAssembly.Instance(dependent=ON, name='inst_plate',
0218:     part=mdb.models['Model-1'].parts['part_plate'])
0219: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=
0220:     0.001, maxInc=0.01, maxNumInc=999999, minInc=2e-30, name='step_scan_00',
0221:     nlgeom=ON, previous='Initial', timePeriod=0.2)"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,219,mdb.models;CoupledTempDisplacementStep,"0216: mdb.models['Model-1'].rootAssembly.DatumCsysByDefault(CARTESIAN)
0217: mdb.models['Model-1'].rootAssembly.Instance(dependent=ON, name='inst_plate',
0218:     part=mdb.models['Model-1'].parts['part_plate'])
0219: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=
0220:     0.001, maxInc=0.01, maxNumInc=999999, minInc=2e-30, name='step_scan_00',
0221:     nlgeom=ON, previous='Initial', timePeriod=0.2)
0222: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=0.01"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,220,step_scan_,"0217: mdb.models['Model-1'].rootAssembly.Instance(dependent=ON, name='inst_plate',
0218:     part=mdb.models['Model-1'].parts['part_plate'])
0219: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=
0220:     0.001, maxInc=0.01, maxNumInc=999999, minInc=2e-30, name='step_scan_00',
0221:     nlgeom=ON, previous='Initial', timePeriod=0.2)
0222: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=0.01
0223:     , maxInc=0.2, maxNumInc=999999, minInc=3.4e-30, name='step_cool_00',"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,222,mdb.models;CoupledTempDisplacementStep,"0219: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=
0220:     0.001, maxInc=0.01, maxNumInc=999999, minInc=2e-30, name='step_scan_00',
0221:     nlgeom=ON, previous='Initial', timePeriod=0.2)
0222: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=0.01
0223:     , maxInc=0.2, maxNumInc=999999, minInc=3.4e-30, name='step_cool_00',
0224:     previous='step_scan_00', timePeriod=3.4)
0225: mdb.models['Model-1'].fieldOutputRequests['F-Output-1'].setValues(variables=("
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,223,step_cool_,"0220:     0.001, maxInc=0.01, maxNumInc=999999, minInc=2e-30, name='step_scan_00',
0221:     nlgeom=ON, previous='Initial', timePeriod=0.2)
0222: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=0.01
0223:     , maxInc=0.2, maxNumInc=999999, minInc=3.4e-30, name='step_cool_00',
0224:     previous='step_scan_00', timePeriod=3.4)
0225: mdb.models['Model-1'].fieldOutputRequests['F-Output-1'].setValues(variables=(
0226:     'NT', 'S', 'U', 'PEEQ', 'RF', 'HFL'))"
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,224,step_scan_,"0221:     nlgeom=ON, previous='Initial', timePeriod=0.2)
0222: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=0.01
0223:     , maxInc=0.2, maxNumInc=999999, minInc=3.4e-30, name='step_cool_00',
0224:     previous='step_scan_00', timePeriod=3.4)
0225: mdb.models['Model-1'].fieldOutputRequests['F-Output-1'].setValues(variables=(
0226:     'NT', 'S', 'U', 'PEEQ', 'RF', 'HFL'))
0227: mdb.models['Model-1'].historyOutputRequests['H-Output-1'].setValues(variables=("
16,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.jnl,225,mdb.models,"0222: mdb.models['Model-1'].CoupledTempDisplacementStep(deltmx=400.0, initialInc=0.01
0223:     , maxInc=0.2, maxNumInc=999999, minInc=3.4e-30, name='step_cool_00',
0224:     previous='step_scan_00', timePeriod=3.4)
0225: mdb.models['Model-1'].fieldOutputRequests['F-Output-1'].setValues(variables=(
0226:     'NT', 'S', 'U', 'PEEQ', 'RF', 'HFL'))
0227: mdb.models['Model-1'].historyOutputRequests['H-Output-1'].setValues(variables=(
0228:     'ALLIE', 'ALLKE', 'ALLSE', 'ALLPD', 'ALLAE', 'ALLWK', 'ETOTAL', 'ALLSD'))"
